student_id,gender,age_band,ses_band,region_band,entry_score_band,international_flag
S09121,Male,<=20,High,Local,Medium,False
S09122,Female,<=20,Low,Local,Medium,False
S09123,Male,<=20,Low,Local,Low,False
S09124,Male,35+,High,Local,Medium,False
S09125,Female,21-25,Medium,Regional,Low,False
S09126,Male,21-25,High,Local,Low,False
S09127,Female,26-34,Low,Local,Low,False
S09128,Male,<=20,Low,Regional,Medium,False
S09129,Male,35+,Low,Local,Low,False
S09130,Male,<=20,Low,Regional,Low,False
S09131,Female,<=20,High,Local,Medium,False
S09132,Male,21-25,High,Regional,Low,False
S09133,Male,<=20,High,Local,Medium,False
S09134,Female,21-25,High,Local,Medium,False
S09135,Male,<=20,High,Local,Medium,False
S09136,Male,21-25,Medium,Local,High,False
S09137,Male,<=20,High,Regional,Low,False
S09138,Female,<=20,Low,Local,High,False
S09139,Female,26-34,Medium,Local,Medium,False
S09140,Male,26-34,Medium,Local,Medium,False
S09141,Female,35+,High,Local,Medium,False
S09142,Female,21-25,Medium,Local,Low,False
S09143,Male,21-25,High,Local,Medium,False
S09144,Male,21-25,Medium,Local,Medium,False
S09145,Male,<=20,Medium,Local,High,False
S09146,Female,<=20,High,International,High,True
S09147,Female,<=20,Low,Local,Medium,False
S09148,Female,26-34,High,Local,Medium,False
S09149,Female,<=20,Medium,Local,Medium,False
S09150,Male,26-34,Medium,Regional,High,False
S09151,Male,<=20,High,Local,Medium,False
S09152,Male,21-25,Medium,Local,Low,False
S09153,Female,<=20,Medium,Local,Medium,False
S09154,Male,<=20,Medium,Local,Medium,False
S09155,Female,35+,Low,Local,Medium,False
S09156,Female,<=20,Medium,Regional,High,False
S09157,Male,<=20,Low,Local,Medium,False
S09158,Male,<=20,High,Local,High,False
S09159,Male,<=20,Low,Regional,High,False
S09160,Female,<=20,Medium,Local,Low,False
S09161,Male,21-25,High,Local,Low,False
S09162,Male,<=20,High,Local,Medium,False
S09163,Male,21-25,Medium,International,High,True
S09164,Female,<=20,Medium,Local,Low,False
S09165,Male,21-25,Low,Local,Medium,False
S09166,Male,21-25,Medium,Local,Medium,False
S09167,Male,<=20,Low,Local,Medium,False
S09168,Female,<=20,Medium,Local,Low,False
S09169,Female,<=20,Medium,Regional,Low,False
S09170,Female,21-25,Medium,Local,Low,False
S09171,Female,21-25,Medium,Regional,Medium,False
S09172,Male,26-34,Medium,Local,Medium,False
S09173,Female,<=20,Medium,International,High,True
S09174,Female,<=20,High,International,Medium,True
S09175,Female,<=20,Low,Local,Medium,False
S09176,Female,<=20,Medium,Local,High,False
S09177,Female,<=20,Low,Regional,Medium,False
S09178,Male,<=20,Low,Local,Low,False
S09179,Male,21-25,Medium,Local,High,False
S09180,Female,<=20,Low,International,Low,True
S09181,Female,21-25,Low,Local,Medium,False
S09182,Female,<=20,High,Local,Medium,False
S09183,Female,26-34,Medium,Regional,Low,False
S09184,Male,35+,Low,Local,Medium,False
S09185,Male,26-34,Low,Local,Medium,False
S09186,Male,21-25,Low,Local,Medium,False
S09187,Male,21-25,Medium,Local,Medium,False
S09188,Female,21-25,Medium,International,Medium,True
S09189,Male,<=20,Medium,International,Medium,True
S09190,Male,21-25,Low,Local,Low,False
S09191,Male,21-25,Medium,Regional,Medium,False
S09192,Female,35+,Medium,Local,Medium,False
S09193,Male,<=20,Medium,Regional,Medium,False
S09194,Male,<=20,High,Local,Medium,False
S09195,Male,21-25,Medium,Local,High,False
S09196,Female,35+,Low,Local,Medium,False
S09197,Male,<=20,High,Local,Medium,False
S09198,Male,<=20,Low,Local,Low,False
S09199,Male,<=20,Low,Local,Medium,False
S09200,Male,<=20,Medium,International,Medium,True
S09201,Male,<=20,Medium,International,Medium,True
S09202,Female,<=20,High,Regional,Low,False
S09203,Male,26-34,Low,Local,Medium,False
S09204,Female,<=20,Medium,Local,Medium,False
S09205,Male,<=20,Low,Local,Medium,False
S09206,Female,21-25,Medium,Local,Low,False
S09207,Male,35+,Low,Local,Medium,False
S09208,Male,35+,Medium,Local,Low,False
S09209,Male,<=20,Low,Local,Low,False
S09210,Male,35+,Low,Regional,Low,False
S09211,Male,<=20,Medium,Regional,Medium,False
S09212,Male,21-25,High,Local,Medium,False
S09213,Female,21-25,High,Local,Medium,False
S09214,Female,<=20,High,Local,Medium,False
S09215,Female,<=20,Medium,Local,Medium,False
S09216,Female,<=20,Low,Local,Medium,False
S09217,Male,26-34,Medium,Regional,Medium,False
S09218,Male,<=20,Medium,Local,High,False
S09219,Male,21-25,Low,Local,Medium,False
S09220,Female,<=20,Low,Local,Medium,False
S09221,Female,<=20,Low,Local,High,False
S09222,Male,35+,Medium,Local,Low,False
S09223,Male,21-25,Low,Local,Medium,False
S09224,Female,35+,Low,Local,Low,False
S09225,Male,<=20,Medium,Regional,High,False
S09226,Male,<=20,Medium,Local,Medium,False
S09227,Female,<=20,Medium,Local,Medium,False
S09228,Male,<=20,Medium,Regional,Medium,False
S09229,Female,<=20,Low,Local,Medium,False
S09230,Male,21-25,Medium,Local,Medium,False
S09231,Female,<=20,Low,Local,High,False
S09232,Female,<=20,Medium,Regional,Medium,False
S09233,Male,<=20,Medium,Local,High,False
S09234,Female,21-25,High,Local,Medium,False
S09235,Male,21-25,Medium,Local,Medium,False
S09236,Female,<=20,Low,Regional,Low,False
S09237,Female,<=20,Medium,Local,Medium,False
S09238,Female,<=20,Medium,Local,High,False
S09239,Male,26-34,Medium,Regional,Medium,False
S09240,Male,26-34,Low,Local,Medium,False
S09241,Female,21-25,Medium,Local,Medium,False
S09242,Male,<=20,Low,Regional,Medium,False
S09243,Male,<=20,Medium,Local,Medium,False
S09244,Male,21-25,Medium,Regional,Medium,False
S09245,Male,35+,Low,Local,High,False
S09246,Male,35+,High,Local,Medium,False
S09247,Female,26-34,Medium,Local,High,False
S09248,Female,<=20,Medium,Local,Medium,False
S09249,Female,35+,Low,Local,Low,False
S09250,Female,21-25,Medium,Regional,High,False
S09251,Female,21-25,Medium,Local,Low,False
S09252,Male,<=20,High,Regional,Medium,False
S09253,Female,<=20,Low,Local,Low,False
S09254,Female,<=20,Low,Regional,Medium,False
S09255,Male,<=20,High,Local,Medium,False
S09256,Female,<=20,High,Local,Medium,False
S09257,Female,26-34,Low,Local,High,False
S09258,Female,<=20,Medium,Local,Medium,False
S09259,Male,<=20,Low,Local,Medium,False
S09260,Female,<=20,Medium,Local,Medium,False
S09261,Female,<=20,High,International,High,True
S09262,Male,35+,Low,Regional,Medium,False
S09263,Male,<=20,Low,Regional,Low,False
S09264,Male,<=20,Low,Local,Low,False
S09265,Male,26-34,Low,Regional,Medium,False
S09266,Female,26-34,Low,Local,Medium,False
S09267,Female,<=20,High,Local,Medium,False
S09268,Female,21-25,Low,Local,Medium,False
S09269,Female,21-25,Medium,Local,Medium,False
S09270,Female,21-25,Medium,Local,Medium,False
S09271,Female,<=20,Medium,Local,Medium,False
S09272,Male,35+,Medium,Local,Low,False
S09273,Male,<=20,Low,Regional,Medium,False
S09274,Female,<=20,Medium,International,Medium,True
S09275,Male,<=20,Low,Local,High,False
S09276,Female,<=20,Medium,Local,Medium,False
S09277,Female,26-34,Low,Regional,Medium,False
S09278,Male,21-25,Medium,Local,Low,False
S09279,Female,<=20,Medium,International,Medium,True
S09280,Female,<=20,Medium,Regional,Medium,False
S09281,Female,<=20,Low,Local,Low,False
S09282,Male,35+,Low,Local,Low,False
S09283,Male,21-25,High,International,Low,True
S09284,Female,21-25,Low,International,Medium,True
S09285,Male,21-25,Low,Local,Medium,False
S09286,Male,21-25,Medium,Local,Medium,False
S09287,Male,21-25,High,Local,High,False
S09288,Male,<=20,Medium,Local,Low,False
S09289,Female,26-34,Medium,International,Low,True
S09290,Female,21-25,Medium,Regional,Medium,False
S09291,Male,21-25,Low,Local,Medium,False
S09292,Male,35+,Medium,Local,Medium,False
S09293,Male,21-25,High,Regional,Medium,False
S09294,Male,21-25,High,Local,Low,False
S09295,Male,35+,Low,Local,Medium,False
S09296,Male,<=20,Medium,Local,Medium,False
S09297,Male,<=20,Medium,Local,Low,False
S09298,Male,21-25,Low,Regional,Low,False
S09299,Male,<=20,Medium,Regional,Medium,False
S09300,Female,21-25,Low,Local,Low,False
S09301,Female,21-25,Medium,Local,Medium,False
S09302,Male,21-25,Low,Local,Medium,False
S09303,Male,35+,Medium,Local,Low,False
S09304,Male,<=20,Medium,Regional,High,False
S09305,Male,21-25,Medium,Local,Medium,False
S09306,Female,21-25,Medium,International,Low,True
S09307,Female,<=20,Low,Regional,Medium,False
S09308,Male,<=20,Medium,Local,Medium,False
S09309,Female,26-34,High,Local,Low,False
S09310,Female,21-25,Low,Local,Low,False
S09311,Female,21-25,Medium,Local,Medium,False
S09312,Female,<=20,Medium,Local,Medium,False
S09313,Male,<=20,Medium,Local,Medium,False
S09314,Female,<=20,Medium,International,Low,True
S09315,Male,<=20,Medium,Local,High,False
S09316,Female,35+,Low,Regional,Medium,False
S09317,Male,<=20,Medium,Local,Medium,False
S09318,Female,35+,Medium,Local,Medium,False
S09319,Male,35+,Low,Local,Medium,False
S09320,Male,35+,Medium,Local,High,False
S09321,Female,<=20,Medium,Local,Low,False
S09322,Male,35+,Medium,Local,Medium,False
S09323,Male,<=20,Low,Local,Medium,False
S09324,Female,<=20,High,Local,High,False
S09325,Female,<=20,Medium,Regional,Medium,False
S09326,Male,26-34,Medium,Regional,Medium,False
S09327,Male,<=20,Low,Regional,High,False
S09328,Female,<=20,Medium,Local,High,False
S09329,Female,<=20,High,International,Low,True
S09330,Male,<=20,Medium,International,Low,True
S09331,Male,<=20,Medium,Regional,Medium,False
S09332,Male,26-34,Medium,Local,High,False
S09333,Female,21-25,Medium,Local,Medium,False
S09334,Male,26-34,Low,Regional,Low,False
S09335,Female,21-25,Medium,Regional,Medium,False
S09336,Female,35+,Medium,Regional,Low,False
S09337,Male,<=20,Low,Local,Medium,False
S09338,Non-binary,21-25,Medium,Local,Medium,False
S09339,Female,21-25,High,Local,Medium,False
S09340,Female,<=20,Medium,Regional,High,False
S09341,Male,21-25,Medium,Local,Medium,False
S09342,Male,21-25,High,Local,Low,False
S09343,Male,21-25,Low,Regional,Medium,False
S09344,Male,21-25,Low,Local,Medium,False
S09345,Female,<=20,Low,Local,Medium,False
S09346,Prefer not to say,21-25,Low,Regional,Medium,False
S09347,Male,<=20,Low,Local,Medium,False
S09348,Male,21-25,Medium,Local,High,False
S09349,Male,21-25,Medium,Regional,Medium,False
S09350,Male,35+,Medium,Regional,High,False
S09351,Female,<=20,Medium,Regional,Low,False
S09352,Female,<=20,Medium,Local,Medium,False
S09353,Male,<=20,Low,Local,Low,False
S09354,Female,<=20,Medium,Regional,Low,False
S09355,Female,21-25,Medium,Local,Medium,False
S09356,Male,21-25,High,Local,Low,False
S09357,Male,21-25,Low,Local,Low,False
S09358,Female,26-34,Low,Local,Medium,False
S09359,Male,<=20,Medium,Local,Medium,False
S09360,Male,<=20,Medium,Local,Low,False
S09361,Male,<=20,Low,Local,Medium,False
S09362,Male,26-34,Medium,International,Medium,True
S09363,Female,21-25,Low,Local,Medium,False
S09364,Female,21-25,High,Local,Low,False
S09365,Female,<=20,Low,Local,Medium,False
S09366,Male,<=20,Low,Local,Medium,False
S09367,Male,35+,Low,International,Medium,True
S09368,Male,<=20,Medium,Regional,Medium,False
S09369,Male,21-25,Low,Regional,Low,False
S09370,Male,<=20,Medium,Regional,Medium,False
S09371,Male,<=20,High,International,Low,True
S09372,Female,21-25,Low,Local,Medium,False
S09373,Female,<=20,Medium,Local,Low,False
S09374,Male,21-25,Low,Local,High,False
S09375,Female,21-25,Medium,Local,Medium,False
S09376,Female,<=20,Low,Regional,High,False
S09377,Male,21-25,Low,Local,High,False
S09378,Female,21-25,Medium,Local,High,False
S09379,Male,<=20,Low,Local,Low,False
S09380,Female,21-25,High,Local,Medium,False
S09381,Female,21-25,Medium,Local,Medium,False
S09382,Female,<=20,Medium,Regional,Medium,False
S09383,Male,26-34,High,Local,Medium,False
S09384,Female,<=20,High,International,Low,True
S09385,Male,26-34,Medium,Regional,Medium,False
S09386,Male,26-34,Medium,Local,High,False
S09387,Male,<=20,Medium,Local,Medium,False
S09388,Female,<=20,Medium,Regional,Medium,False
S09389,Female,<=20,Medium,Regional,High,False
S09390,Male,<=20,High,Local,Medium,False
S09391,Male,26-34,Low,Local,High,False
S09392,Prefer not to say,21-25,Medium,Local,High,False
S09393,Female,<=20,Medium,Local,Medium,False
S09394,Male,21-25,High,International,Medium,True
S09395,Female,35+,Low,Local,Medium,False
S09396,Female,21-25,Medium,Local,Medium,False
S09397,Female,21-25,Medium,Local,Low,False
S09398,Female,21-25,Low,Regional,Medium,False
S09399,Female,<=20,Medium,Regional,Low,False
S09400,Female,<=20,Medium,Local,Medium,False
S09401,Male,21-25,Low,Local,Medium,False
S09402,Female,<=20,Medium,Local,Medium,False
S09403,Male,21-25,High,Local,High,False
S09404,Female,21-25,High,International,Medium,True
S09405,Female,21-25,Medium,Local,Medium,False
S09406,Female,<=20,Medium,Local,Low,False
S09407,Female,<=20,Low,Local,Medium,False
S09408,Male,<=20,High,Local,Low,False
S09409,Female,<=20,Low,Local,Medium,False
S09410,Male,<=20,Medium,Local,Medium,False
S09411,Female,21-25,Low,Local,Low,False
S09412,Male,<=20,Medium,Regional,Medium,False
S09413,Male,<=20,Low,Local,Medium,False
S09414,Female,<=20,Medium,Local,Medium,False
S09415,Female,<=20,Medium,Local,Medium,False
S09416,Female,<=20,Medium,Local,High,False
S09417,Male,<=20,Low,Local,Low,False
S09418,Female,26-34,High,Local,Medium,False
S09419,Male,<=20,Low,Local,High,False
S09420,Male,21-25,Medium,Local,Low,False
S09421,Male,26-34,Medium,Local,Medium,False
S09422,Male,<=20,High,Local,Medium,False
S09423,Male,26-34,Low,Regional,Low,False
S09424,Female,<=20,Medium,Local,Medium,False
S09425,Male,<=20,Medium,Local,Medium,False
S09426,Male,<=20,High,Local,Medium,False
S09427,Female,<=20,Low,Local,Medium,False
S09428,Male,<=20,Medium,Regional,Medium,False
S09429,Female,<=20,Low,Local,Medium,False
S09430,Male,21-25,Low,Local,Medium,False
S09431,Male,26-34,Low,Local,Medium,False
S09432,Female,<=20,High,Local,Medium,False
S09433,Male,<=20,Low,Local,Medium,False
S09434,Female,<=20,High,Local,Medium,False
S09435,Female,<=20,Low,Local,Medium,False
S09436,Female,21-25,High,Local,Medium,False
S09437,Male,<=20,Medium,International,Medium,True
S09438,Female,<=20,Low,Local,High,False
S09439,Female,21-25,Medium,Local,High,False
S09440,Male,26-34,Medium,Regional,Medium,False
S09441,Female,<=20,Medium,Regional,Medium,False
S09442,Female,21-25,Medium,Local,Low,False
S09443,Female,<=20,Medium,Regional,Medium,False
S09444,Female,<=20,Medium,Local,Medium,False
S09445,Female,<=20,Medium,Local,Medium,False
S09446,Female,<=20,Medium,Regional,High,False
S09447,Non-binary,26-34,High,Regional,Low,False
S09448,Male,<=20,High,Local,Medium,False
S09449,Female,<=20,Low,Local,Medium,False
S09450,Female,<=20,Low,Regional,Low,False
S09451,Female,<=20,Medium,Local,Medium,False
S09452,Male,21-25,Medium,International,Medium,True
S09453,Female,<=20,Low,Local,Medium,False
S09454,Female,<=20,Low,Local,Low,False
S09455,Male,21-25,Medium,Local,Medium,False
S09456,Female,<=20,Medium,Local,High,False
S09457,Female,<=20,Low,Local,Medium,False
S09458,Male,<=20,High,Local,Medium,False
S09459,Male,<=20,Medium,Local,Medium,False
S09460,Female,<=20,Medium,Regional,Low,False
S09461,Male,<=20,Medium,Local,High,False
S09462,Female,21-25,Low,Local,Low,False
S09463,Male,21-25,Medium,Local,High,False
S09464,Female,21-25,Low,Local,Low,False
S09465,Male,26-34,Low,Local,Low,False
S09466,Male,<=20,Medium,International,Medium,True
S09467,Male,26-34,Low,Regional,Medium,False
S09468,Male,<=20,Medium,Regional,Medium,False
S09469,Male,<=20,Medium,Local,High,False
S09470,Female,<=20,Low,Regional,Medium,False
S09471,Female,<=20,Low,Local,Low,False
S09472,Male,35+,Medium,Local,Medium,False
S09473,Male,<=20,Low,Local,Medium,False
S09474,Female,<=20,Medium,Local,Medium,False
S09475,Male,<=20,Medium,Local,Low,False
S09476,Male,<=20,High,Local,Medium,False
S09477,Non-binary,<=20,High,Local,Medium,False
S09478,Male,<=20,Medium,Local,Medium,False
S09479,Female,<=20,Low,Regional,Medium,False
S09480,Female,26-34,Medium,International,Low,True
S09481,Female,<=20,Low,Regional,High,False
S09482,Female,<=20,Low,Local,Low,False
S09483,Male,21-25,Medium,Local,Medium,False
S09484,Male,35+,Medium,Local,Medium,False
S09485,Male,<=20,Low,Local,Medium,False
S09486,Male,<=20,Low,International,Medium,True
S09487,Female,35+,Medium,Local,High,False
S09488,Female,<=20,High,Regional,Medium,False
S09489,Female,<=20,Medium,Regional,Low,False
S09490,Female,<=20,Medium,Local,Medium,False
S09491,Male,26-34,High,International,Medium,True
S09492,Female,35+,Medium,Local,Medium,False
S09493,Female,21-25,Medium,Local,High,False
S09494,Female,<=20,Medium,Regional,Medium,False
S09495,Male,<=20,Low,Local,Medium,False
S09496,Female,<=20,Medium,Local,Medium,False
S09497,Male,26-34,Low,Local,Medium,False
S09498,Female,26-34,Medium,Regional,Medium,False
S09499,Male,<=20,Medium,Local,Medium,False
S09500,Female,21-25,Low,International,High,True
S09501,Male,<=20,High,Local,Medium,False
S09502,Male,<=20,Low,Local,Medium,False
S09503,Male,21-25,Medium,Local,Medium,False
S09504,Male,<=20,Medium,Local,Medium,False
S09505,Female,<=20,Medium,Local,Medium,False
S09506,Female,<=20,Medium,Regional,High,False
S09507,Female,21-25,Medium,Regional,Low,False
S09508,Male,26-34,High,Regional,Medium,False
S09509,Female,35+,High,Local,Medium,False
S09510,Female,21-25,Medium,Local,Medium,False
S09511,Male,<=20,Medium,Local,Medium,False
S09512,Male,<=20,Low,Local,Low,False
S09513,Female,35+,High,Regional,Medium,False
S09514,Male,21-25,High,Local,High,False
S09515,Male,21-25,Medium,Regional,Medium,False
S09516,Female,21-25,Medium,Local,Medium,False
S09517,Female,21-25,Medium,Local,High,False
S09518,Male,<=20,Low,Regional,Medium,False
S09519,Male,<=20,High,International,Medium,True
S09520,Female,21-25,Medium,International,Medium,True
S09521,Female,26-34,Medium,Regional,Medium,False
S09522,Male,21-25,Medium,Regional,Low,False
S09523,Male,<=20,High,International,High,True
S09524,Male,<=20,Medium,Regional,Low,False
S09525,Female,21-25,Low,International,Medium,True
S09526,Female,21-25,Medium,Local,Medium,False
S09527,Male,21-25,High,International,High,True
S09528,Female,<=20,Medium,Local,Low,False
S09529,Non-binary,26-34,High,Local,Medium,False
S09530,Male,21-25,High,Local,Medium,False
S09531,Female,21-25,Medium,Regional,Medium,False
S09532,Male,<=20,Medium,Local,High,False
S09533,Female,<=20,Medium,International,Low,True
S09534,Male,26-34,Medium,Local,Medium,False
S09535,Female,<=20,Medium,Local,Low,False
S09536,Female,<=20,Medium,Local,Medium,False
S09537,Male,<=20,Medium,Local,Low,False
S09538,Male,21-25,Medium,Local,High,False
S09539,Female,<=20,Medium,Regional,Low,False
S09540,Male,<=20,Medium,Local,Medium,False
S09541,Female,26-34,Medium,Local,Medium,False
S09542,Female,21-25,Medium,Local,Medium,False
S09543,Female,<=20,High,Regional,Medium,False
S09544,Female,<=20,Medium,Local,Low,False
